,buy_x,buy_y,sell_x,sell_y,hr,buy_spread,sell_spread,buy_investment,sell_investment,buyZScore,sellZScore,long_entry,long_exit,num_units_long,short_entry,short_exit,num_units_short,numUnits,transaction,positionSwitch,tradecosts,hr_memory,invest_memory,buy_spread_memory,sell_spread_memory,buy_spread_memory_pos_switch,sell_spread_memory_pos_switch,buy_spread_pct_ch,sell_spread_pct_ch,long_holding_ret,short_holding_ret,spread_cost_ret,transaction_cost_ret,port_rets,cum rets
2018-11-01 13:45:00,14.154941474999998,84.91999999999999,14.1421228375,84.785,5.561,6.275654900662488,6.069370457525011,163.5643450993375,163.500629542475,-0.6814652889533372,-0.8518421610654621,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.29797846642498,8.093527088450003,8.29797846642498,8.093527088450003,-0.004754155469230272,-0.005319957357284495,0.0,0.004754155469230272,0.0,0.0,1.0047541554692303,0.9946940981945148
2018-11-01 13:50:00,14.164233600000001,84.887175,14.155686487500002,84.837175,5.536999999999999,6.507138918712499,6.409813556800003,163.26721108128748,163.2645364432,-1.6597330230816312,0.5895615459658315,False,True,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.191665610724982,8.095357355199994,8.191665610724982,8.095357355199994,-0.0006774155169114408,1.1662287579121055e-05,0.0,0.0006774155169114408,0.0,0.0,1.0006774155169114,0.9953679194112119
2018-11-01 13:55:00,14.171804199999999,85.00333333333333,14.160414016666666,84.95333333333333,5.534333333333333,6.634882027094463,6.52184495580002,163.37178463957218,163.38482171086665,-2.1884403342850582,1.053373128144571,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.282210191033329,8.170498177733336,8.282210191033329,8.170498177733336,0.0005769415492533875,0.00047879025356268543,0.0,-0.0005769415492533875,0.0,0.0,0.9994230584507466,0.9947936503017097
2018-11-01 14:00:00,14.161268316666666,85.12666666666667,14.15367615,85.08,5.538999999999999,6.72945447181668,6.640734793983356,163.52387886151666,163.51926520601666,-2.5707330646737208,1.5373154540838272,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.442049285966661,8.354248260299997,8.442049285966661,8.354248260299997,0.0010184796787179433,0.0011708382428901117,0.0,-0.0010184796787179433,0.0,0.0,0.9989815203212821,0.9937804731843598
2018-11-01 14:05:00,14.176083349999999,85.03999999999999,14.156154749999999,85.0,5.5365,6.6644492266249955,6.514114532725003,163.415550773375,163.485885467275,-2.2831113931780727,0.9923615658249479,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.341953564500002,8.193980409700004,8.341953564500002,8.193980409700004,-0.0006378005223498283,-0.001021211669497869,0.0,0.0006378005223498283,0.0,0.0,1.0006378005223497,0.9944143068892578
2018-11-01 14:10:00,14.168812124999999,85.025,14.161690762500001,84.97125,5.5355,6.63296078418125,6.5397904820625,163.41703921581876,163.4027095179375,-2.137701079986512,1.0890060144338383,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.296959448774999,8.204625906749996,8.296959448774999,8.204625906749996,-0.00028669827332864574,6.783210590495028e-05,0.0,0.00028669827332864574,0.0,0.0,1.0002866982733287,0.9946994037540163
2018-11-01 14:15:00,14.1602976,85.14,14.14320945,85.06666666666666,5.541333333333333,6.767762034399993,6.599737565866661,163.5122379656,163.53359576746666,-2.6851151152360724,1.3231265816731197,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.512091199899999,8.346174269866665,8.512091199899999,8.346174269866665,0.0013707992832367245,0.0009019328559777329,0.0,-0.0013707992832367245,0.0,0.0,0.9986292007167633,0.9933358705243144
2018-11-01 14:20:00,14.13345105,85.15875,14.130602524999999,85.10125,5.55075,6.723308034356251,6.649996584212502,163.59419196564374,163.5525034157875,-2.482033308747998,1.5132790672003258,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.599145519550007,8.526212211099988,8.599145519550007,8.526212211099988,0.0005547019366265184,0.0011471848274718706,0.0,-0.0005547019366265184,0.0,0.0,0.9994452980633735,0.992784865193214
2018-11-01 14:25:00,14.099023599999999,85.14500000000001,14.0904785,85.12215,5.561,6.787849061500012,6.7174797604000105,163.5021509385,163.5268202396,-2.7324670576203864,1.767329687549141,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.802787487000003,8.733640135200005,8.802787487000003,8.733640135200005,0.0012975874623693904,0.0013217112220425852,0.0,-0.0012975874623693904,0.0,0.0,0.9987024125376306,0.9914966399993091
2018-11-01 14:30:00,14.090016962499998,85.15,14.087169437499998,85.11125,5.56875,6.702075194921889,6.647468040078138,163.59792480507812,163.57503195992186,-2.3602517874493336,1.46671144036486,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.825715987625017,8.77153809717501,8.825715987625017,8.77153809717501,0.00014609824936626548,0.00024148224908597947,0.0,-0.00014609824936626548,0.0,0.0,0.9998539017506337,0.9913517840759527
2018-11-01 14:35:00,14.114313275,85.25,14.114313275,85.15,5.5695,6.640332214887508,6.540332214887513,163.8596677851125,163.7596677851125,-2.089294661006695,1.019741909551165,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.778650676049992,8.678650676049998,8.778650676049992,8.678650676049998,-0.00029989573847177386,-0.0005918699105735083,0.0,0.00029989573847177386,0.0,0.0,1.0002998957384717,0.9916490862513234
2018-11-01 14:40:00,14.1359673,85.6,14.1302742,85.6,5.576,6.8095910608000025,6.777846335199996,164.39040893919997,164.4221536648,-2.763259803868611,1.9569850578159325,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,9.042174384399985,9.011329168599985,9.042174384399985,9.011329168599985,0.0016791482830080284,0.0021197960633473536,0.0,-0.0016791482830080284,0.0,0.0,0.9983208517169919,0.989983960390798
2018-11-01 14:45:00,14.145128325,85.515,14.139434975,85.4225,5.576499999999999,6.6664408619125055,6.542191895637515,164.3635591380875,164.3028081043625,-2.159337973322593,0.9973693193286753,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.907541305449996,8.784194735149995,8.907541305449996,8.784194735149995,-0.0008578693157076769,-0.0014472792460593885,0.0,0.0008578693157076769,0.0,0.0,1.0008578693157077,0.9908332372534601
2018-11-01 14:50:00,14.193932700000001,85.68,14.179693875,85.68,5.5745000000000005,6.635296493812504,6.555922163849999,164.7247035061875,164.80407783615001,-2.020285175089249,1.041028205736549,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.854418585250002,8.777272631399995,8.854418585250002,8.777272631399995,-0.0003384929764803765,-4.410699401352847e-05,0.0,0.0003384929764803765,0.0,0.0,1.0003384929764805,0.9911686273451338
2018-11-01 14:55:00,14.183494283333332,85.75166666666667,14.13982335,85.70333333333333,5.582333333333334,6.818459452516663,6.526340412338897,164.68487388081667,164.88032625432777,-2.747261528630028,0.910745824698542,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,9.142103756366666,8.857161306233337,9.142103756366666,8.857161306233337,0.00183310285117058,0.0005090431218432563,0.0,-0.00183310285117058,0.0,0.0,0.9981668971488294,0.9893517133083566
2018-11-01 15:00:00,14.090506937500002,85.56875,14.083385175000002,85.4875,5.59525,6.768689099581238,6.6475910579531075,164.36881090041874,164.32740894204687,-2.5308573223630417,1.3793330325540358,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,9.264969121849987,9.145133412624986,9.264969121849987,9.145133412624986,0.000782886552349466,0.0018349311757541367,0.0,-0.000782886552349466,0.0,0.0,0.9992171134476505,0.9885771631564636
2018-11-01 15:05:00,14.09267211,85.572,14.086970780000001,85.498,5.6,6.684963632000006,6.579036184000003,164.459036368,164.41696381600002,-2.1779236152690893,1.0945255260460551,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,9.248792313959996,9.143902508020005,9.248792313959996,9.143902508020005,-0.00010307709831159861,-7.843208366114286e-06,0.0,0.00010307709831159861,0.0,0.0,1.0001030770983117,0.988679062821899
2018-11-01 15:10:00,14.09895647,85.574,14.095538020000001,85.482,5.5984,6.661539948832001,6.550402098352009,164.486460051168,164.413597901648,-2.0699520805608365,0.9709016032925448,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,9.204375007639996,9.093853845539996,9.204375007639996,9.093853845539996,-0.0002830228980536854,-0.00031890536982934637,0.0,0.0002830228980536854,0.0,0.0,1.0002830228980537,0.9889588816355038
2018-11-01 15:15:00,14.0904229125,85.45875000000001,14.087572524999999,85.41375,5.59625,6.621172256968762,6.560220775921863,164.29632774303127,164.26727922407812,-1.8953944831550567,0.9996818365774034,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,9.132282059550008,9.071838660074988,9.132282059550008,9.071838660074988,-0.0004593694842875947,-0.00014027869107160378,0.0,0.0004593694842875947,0.0,0.0,1.0004593694842876,0.9894131791669424
2018-11-01 15:20:00,14.08784588,85.50399999999999,14.04107462,85.41399999999999,5.6014,6.854324623531994,6.50234008776799,164.153675376468,164.32565991223197,-2.8158494541493715,0.7599017489248975,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,9.42945770883999,9.086051022159992,9.42945770883999,9.086051022159992,0.0018935752854325066,9.055983441470126e-05,0.0,-0.0018935752854325066,0.0,0.0,0.9981064247145675,0.9875396508237906
2018-11-01 15:25:00,14.041615475000002,85.61625,13.980287425,85.5525,5.624499999999999,6.984123378087503,6.575433760862495,164.24837662191248,164.5295662391375,-3.294582920466683,1.0334108892096292,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,9.871052731349991,9.475027356449985,9.871052731349991,9.475027356449985,0.0028138019477463782,0.00247852061563407,0.0,-0.0028138019477463782,0.0,0.0,0.9971861980522536,0.9847609098308258
2018-11-01 15:30:00,14.0103922875,85.48249999999999,13.963324775,85.4075,5.6305,6.8619998543624945,6.5219862252312595,164.10300014563748,164.29301377476872,-2.781322368320852,0.8138755945850881,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,9.829206369049984,9.49919458632499,9.829206369049984,9.49919458632499,-0.0002666410845769719,0.00015399131563441143,0.0,0.0002666410845769719,0.0,0.0,1.000266641084577,0.9850234875478722
2018-11-01 15:35:00,14.06238095,85.44800000000001,14.038427379999998,85.375,5.615399999999999,6.616614890348032,6.409106013370007,164.27938510965197,164.34089398663,-1.8002132935067356,0.36435455126788524,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,9.387800455160018,9.185020012899997,9.387800455160018,9.185020012899997,-0.0028125969654067577,-0.002001890831130487,0.0,0.0028125969654067577,0.0,0.0,1.0028125969654067,0.9877939616198036
2018-11-01 15:40:00,14.100272825,85.32750000000001,14.090295362500001,85.265,5.592499999999999,6.527523185218769,6.4092242261875185,164.12747681478126,164.12077577381248,-1.4418327976678726,0.3590269654716168,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.98627972597501,8.869721834149999,8.98627972597501,8.869721834149999,-0.002558452320000365,-0.0020090503385769916,0.0,0.002558452320000365,0.0,0.0,1.0025584523200004,0.9903211853725922
2018-11-01 15:45:00,14.131514140000002,85.242,14.118969329999999,85.13668,5.57,6.599340831900008,6.424146240199988,163.8846591681,163.84921375980002,-1.7185807680107756,0.4110639088695113,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.745424170060005,8.57213638947998,8.745424170060005,8.57213638947998,-0.0015347089478206892,-0.001896186463049435,0.0,0.0015347089478206892,0.0,0.0,1.0015347089478206,0.9918410401569998
2018-11-01 15:50:00,14.154783174999999,85.465,14.140527675,85.38499999999999,5.5655,6.765893224787504,6.606554239537502,164.1641067752125,164.16344576046248,-2.3623740023752213,1.1137674253764767,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.851621056850007,8.694384757850003,8.851621056850007,8.694384757850003,0.0006766765739247939,0.0007789551047772471,0.0,-0.0006766765739247939,0.0,0.0,0.9993233234260752,0.9911698845600684
2018-11-01 15:55:00,14.14388655,85.504,14.131336430000001,85.44899999999998,5.571,6.778324748469998,6.653408029949986,164.22967525153,164.24459197004998,-2.415666180843805,1.2945426558926512,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.418,156.9389142202,8.94041922225999,8.81742267209998,8.94041922225999,8.81742267209998,0.0005658135577858724,0.0007839860168609514,0.0,-0.0005658135577858724,0.0,0.0,0.9994341864422142,0.9906090672013153
2018-11-02 13:40:00,14.560827416666669,86.34166666666665,14.553212516666667,86.11166666666668,5.519000000000001,6.022486787183311,5.750460154083314,166.66084654615,166.47287317925003,0.5947343768816069,-2.2791069417746987,False,False,0.0,False,True,0.0,0.0,True,False,0.0063,5.418,156.9389142202,7.4923612513666455,7.221103723166664,7.4923612513666455,7.221103723166664,-0.009226889188627773,-0.010171594195519482,0.0,0.009226889188627773,0.0,4.014300743256392e-05,1.009186375786114,0.9997091743497584
2018-11-02 13:45:00,14.60289813,86.309,14.58347862,86.05,5.466,6.595705863079999,6.23055882141999,166.02229413691998,165.86944117858002,-1.6882832812352093,-0.3858177042363812,False,True,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,7.295712836839996,6.93149793165999,7.295712836839996,6.93149793165999,-0.0012530252009436808,-0.0018453408636453887,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 13:50:00,14.6294297875,86.3725,14.6194289875,86.32625,5.4445,6.777018877556259,6.676319521956259,165.96798112244375,165.97618047804374,-2.3927191707762936,1.3666591780940514,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,7.164433745725006,7.063999411325,7.164433745725006,7.063999411325,-0.0008364980206935389,0.0008442869655584433,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 13:55:00,14.607886975000001,86.07000000000001,14.593603349999999,85.79375,5.429,6.841327412850006,6.487531612724993,165.29867258715,165.099968387275,-2.626234526543535,0.6123238946187344,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,7.001857049700007,6.648218369449992,7.001857049700007,6.648218369449992,-0.0010359234153798763,-0.0026493176911599357,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 14:00:00,14.591530375000001,85.77749999999999,14.5729723875,85.71375,5.4174999999999995,6.828422090718746,6.664134193437505,164.72657790928122,164.7633658065625,-2.552985484863973,1.2965354754925542,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.821135604524983,6.656838428249998,6.821135604524983,6.656838428249998,-0.0011515400502991565,5.492620388535779e-05,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 14:05:00,14.59377019,85.86600000000001,14.580068110000003,85.762,5.416799999999999,6.888687061752009,6.710465634808003,164.843312938248,164.813534365192,-2.761790135875366,1.4612229309984721,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.871190980020003,6.692953110579992,6.871190980020003,6.692953110579992,0.00031894814452958426,0.00023011935892026388,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 14:10:00,14.556894070000002,85.488,14.54090803,85.409,5.4094,6.830412102517997,6.664937217741993,164.14558789748202,164.15306278225802,-2.511895879191312,1.268958794642778,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.705360293459989,6.539747928739999,6.705360293459989,6.539747928739999,-0.0010566575370040976,-0.0009762090084619315,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 14:15:00,14.57204835,85.55645,14.5577726,85.4225,5.404,6.886246869600001,6.675150716600001,164.2266531304,164.1698492834,-2.7036548191442904,1.2929870574863203,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.682438053200002,6.471142039699998,6.682438053200002,6.471142039699998,-0.00014605835890915683,-0.00043715027200799954,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 14:20:00,14.57875233,85.571,14.565055319999999,85.562,5.4044,6.855615028591998,6.772590907747997,164.28638497140798,164.351409092252,-2.562428942182145,1.6502762328462277,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.657530276239996,6.574319876059988,6.657530276239996,6.574319876059988,-0.00015871001200542525,0.0006574394685515768,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 14:25:00,14.504512362499998,85.5975,14.4816960125,85.45,5.421,7.092225916237496,6.821038482887516,164.10277408376248,164.07896151711248,-3.4258181933356573,1.8108639978884784,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,7.135671004274997,6.864552019975008,7.135671004274997,6.864552019975008,0.0030466677459238998,0.0018493319222777154,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 14:30:00,14.476881170000002,85.471,14.46889497,85.412,5.4308,6.89332519692401,6.790953741964003,164.04867480307598,164.033046258036,-2.646143084934389,1.6750243476055287,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,7.078527052540011,6.976257820939992,7.078527052540011,6.976257820939992,-0.00036411588559104953,0.000711778856888548,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 14:35:00,14.477311730000002,85.126,14.452212799999998,85.03200000000001,5.4186,6.8152397219200225,6.585238659822011,163.43676027808,163.478761340178,-2.3353807634455714,0.8804217499729875,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.823911049600014,6.593925046859994,6.823911049600014,6.593925046859994,-0.0016223892219793684,-0.002436188474858119,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 14:40:00,14.42963075,84.974425,14.418222275,84.883175,5.4165,6.878124047462492,6.725080042624995,163.0707259525375,163.041269957375,-2.5536072303964366,1.393580953305763,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.856496714049996,6.7034355965,6.856496714049996,6.7034355965,0.0002076327889223287,0.0006977909219274517,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 14:45:00,14.430533449999999,85.026,14.40999521,84.915,5.417199999999999,6.964173948388009,6.741914194660026,163.08782605161198,163.08808580533997,-2.8488662436853236,1.4397717883321106,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.952645952219996,6.730369767900015,6.952645952219996,6.730369767900015,0.0006126539019831205,0.00017162200677789638,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 14:50:00,14.45371355,85.124875,14.4465826125,85.03625,5.4175,6.86051369678124,6.733256842874994,163.38923630321875,163.339243157125,-2.4430378106894053,1.3904195577483816,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.8532904054749935,6.726029986099988,6.8532904054749935,6.726029986099988,-0.0006330841986430281,-2.7652681437174553e-05,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 14:55:00,14.49922964,85.354,14.483249990000001,85.298,5.416600000000001,6.904028104165988,6.761472731975999,163.80397189583402,163.834527268024,-2.5865985073863036,1.4773382941509354,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.8837515541799945,6.7411738104800065,6.8837515541799945,6.7411738104800065,0.00019409557442369714,9.64950245467507e-05,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 15:00:00,14.501872650000001,85.386,14.487030919999999,85.345,5.418799999999999,6.8836768507040205,6.76225248418001,163.88832314929596,163.92774751582,-2.4878437179413666,1.4666358318085468,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.895266475439996,6.773853982299997,6.895266475439996,6.773853982299997,7.337199519454513e-05,0.0002082349809948152,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 15:05:00,14.50405855,85.298,14.49264029,85.19399999999999,5.416600000000001,6.7971646051859835,6.631316458069975,163.79883539481403,163.75668354193,-2.1522619488956765,0.9714576134218371,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.776874908780002,6.611010776099988,6.776874908780002,6.611010776099988,-0.0007543799270452447,-0.0010376215931475379,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 15:10:00,14.513930299999998,85.20500000000001,14.49680135,85.125,5.406499999999999,6.828043501225025,6.655435833050021,163.581956498775,163.59456416694997,-2.2511134710386216,1.050201998308788,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.661330285700004,6.488525634600009,6.661330285700004,6.488525634600009,-0.0007362394703322479,-0.0007804638008908415,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 15:15:00,14.500450462499998,85.07375,14.4947400125,84.985,5.4015,6.7804118224812555,6.660816826806254,163.36708817751875,163.30918317319373,-2.0629888620174355,1.0601563099874693,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.541248612274998,6.421559394175006,6.541248612274998,6.421559394175006,-0.0007651491283832867,-0.00042670258525583663,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 15:20:00,14.48938995,85.0,14.480250530000001,84.934,5.397799999999999,6.838503689166004,6.72317092789001,163.161496310834,163.14482907210999,-2.259936554089246,1.2772345964906497,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.546002628459988,6.4304852508999915,6.546002628459988,6.4304852508999915,3.0292143975962304e-05,5.687471950049227e-05,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 15:25:00,14.464508533333335,85.00166666666667,14.462604283333334,84.96166666666667,5.401,6.889140932383327,6.8388560781333325,163.11419240095,163.0844772552,-2.426350253085698,1.6814098388045955,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.643276659566652,6.592959433066667,6.643276659566652,6.592959433066667,0.0006198209767794103,0.0010352702067169236,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 15:30:00,14.448472849999998,84.9606,14.426761199999998,84.78804,5.4032,7.009923884160017,6.720051496880004,162.91127611584,162.85602850312,-2.8353488647461043,1.232927345520895,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.796407818400013,6.506214098699999,6.796407818400013,6.506214098699999,0.0009757373408261475,-0.000552733111463715,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 15:35:00,14.4264548,85.04125,14.4035993625,84.9375,5.4182500000000005,6.998947754134377,6.771361279899992,163.08355224586563,163.1036387201,-2.766153863437768,1.4033584990739914,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,7.002548653975012,6.774967893599992,7.002548653975012,6.774967893599992,0.0013135100150225589,0.001712473902571458,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 15:40:00,14.474825062499999,85.05875,14.4662522125,84.9775,5.41125,6.778242715109371,6.650602880546884,163.33925728489064,163.30439711945314,-1.9620460487988076,0.9562184901905884,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.680595512674998,6.552897811375004,6.680595512674998,6.552897811375004,-0.002051455133991074,-0.0014150096763980605,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 15:45:00,14.503114687499998,85.075,14.490261725,84.995,5.401,6.813096423275013,6.663677572812517,163.33690357672498,163.3263224271875,-2.073924838108945,0.9935921674530238,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.566761973950008,6.417124623125005,6.566761973950008,6.417124623125005,-0.0007253366017638587,-0.0008651339849305735,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 15:50:00,14.489991633333332,85.03333333333335,14.482378366666666,84.97666666666667,5.396333333333334,6.881592207344454,6.783841815988893,163.18507445932224,163.16949151734445,-2.30111027390096,1.4118968665455491,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.567807342733346,6.4698919972666715,6.567807342733346,6.4698919972666715,6.660991561792365e-06,0.0003362287448199671,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-02 15:55:00,14.470113816666668,85.00999999999999,14.46630765,85.00999999999999,5.400666666666667,6.882294484899987,6.861738647455539,163.13770551509998,163.15826135254446,-2.2877030719394784,1.6714630712813228,False,False,0.0,False,False,0.0,0.0,False,False,0.0,5.418,156.9389142202,6.631545152299992,6.61092334129998,6.631545152299992,6.61092334129998,0.0004061313274871789,0.0008986384590085046,0.0,0.0,0.0,0.0,1.0,0.9997091743497584
2018-11-05 14:40:00,14.33714655,84.8275,14.320058325,84.78999999999999,5.416,7.2700641117999965,7.140014285199982,162.3849358882,162.4399857148,-3.609769065470206,2.6173455206561025,False,True,0.0,True,False,-1.0,-1.0,True,False,0.0063,5.416,162.4399857148,7.2700641117999965,7.140014285199982,7.241423995150001,7.111339992099985,0.00393079916062704,0.0032571471954506333,0.0,0.0,0.0008006023026149886,3.878355426022426e-05,0.9991606451933276,0.9988700636489934
2018-11-05 14:45:00,14.30445555,84.92,14.294961933333331,84.92,5.438,7.183997006533346,7.13237071910001,162.65600299346664,162.7076292809,-3.2640771665787347,2.5417306811863174,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.416,162.4399857148,7.49848616906668,7.447068741199999,7.49848616906668,7.447068741199999,0.001406193532100713,0.00189026399287624,0.0,-0.001406193532100713,0.0,0.0,0.9985938064678993,0.9974654590260812
2018-11-05 14:50:00,14.313461225000001,84.85,14.307764375,84.69865,5.443,6.972838506875007,6.790480552324993,162.72716149312498,162.606819447675,-2.507689617746849,1.3356878829721972,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.416,162.4399857148,7.359148144999992,7.176944005399989,7.359148144999992,7.176944005399989,-0.0008577815582385479,-0.0016629202139568956,0.0,0.0008577815582385479,0.0,0.0,1.0008577815582385,0.9983210665018136
2018-11-05 14:55:00,14.275681875,84.83500000000001,14.272832549999999,84.825,5.4510000000000005,7.033789769950005,7.0082580993749986,162.63621023005,162.641741900625,-2.6927061053411023,2.058984116774302,False,True,0.0,True,False,-1.0,-1.0,False,False,0.0,5.416,162.4399857148,7.533338909200012,7.507906965000004,7.533338909200012,7.507906965000004,0.0010723391992033978,0.0020374476034558083,0.0,-0.0010723391992033978,0.0,0.0,0.9989276608007966,0.9972505276888133
2018-11-05 15:00:00,14.28789395,84.905,14.282194749999999,84.80695,5.455500000000001,6.988486541374996,6.859344555774982,162.82151345862502,162.75455544422502,-2.5171157291931,1.5311639303641873,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.416,162.4399857148,7.552633233999998,7.423716366799994,7.552633233999998,7.423716366799994,0.00011877817345947025,-0.0005182874021414009,0.0,-0.00011877817345947025,0.0,0.0,0.9998812218265405,0.9971320760926529
2018-11-05 15:05:00,14.290632837499999,84.905,14.2849345125,84.86000000000001,5.45875,6.927113729890621,6.851007998296893,162.8828862701094,162.86899200170313,-2.296314448142016,1.4895384159374678,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,5.416,162.4399857148,7.537794680299996,7.461932552100009,7.537794680299996,7.461932552100009,-9.13479131059199e-05,0.0002352634120955459,0.0,9.13479131059199e-05,0.0,0.0,1.000091347913106,0.9972231620268949
