;buy_x;buy_y;sell_x;sell_y;hr;buy_spread;sell_spread;buy_investment;sell_investment;buyZScore;sellZScore;long_entry;long_exit;num_units_long;short_entry;short_exit;num_units_short;numUnits;transaction;positionSwitch;tradecosts;hr_memory;invest_memory;buy_spread_memory;sell_spread_memory;buy_spread_memory_pos_switch;sell_spread_memory_pos_switch;buy_spread_pct_ch;sell_spread_pct_ch;port_rets;cum rets;;;;
15.08.19 14:12;9,80256166;58,08333333;9,80256166;58,08333333;5,029333333;8,782983225;8,782983225;107,3836834;107,3836834;0,119587716;-0,119587716;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,992;111,0330006;9,148945527;9,148945527;9,148945527;9,148945527;0,000125886;0,000125886;0;1,092106418;FALSE;FALSE;78;78
15.08.19 14:16;9,814396495;58,14;9,814396495;58,14;5,03;8,77358563;8,77358563;107,5064144;107,5064144;0,177446153;-0,177446153;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,992;111,0330006;9,146532697;9,146532697;9,146532697;9,146532697;-2,17E-05;-2,17E-05;0;1,092106418;FALSE;FALSE;78;78
15.08.19 14:20;9,80854953;58,09;9,80854953;58,09;5,03;8,752995864;8,752995864;107,4270041;107,4270041;0,288063746;-0,288063746;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,992;111,0330006;9,125720746;9,125720746;9,125720746;9,125720746;-0,000187439;-0,000187439;0;1,092106418;FALSE;FALSE;78;78
15.08.19 14:24;9,818522175;58,0475;9,818522175;58,0475;5,02925;8,667697351;8,667697351;107,4273026;107,4273026;0,72107893;-0,72107893;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,992;111,0330006;9,033437302;9,033437302;9,033437302;9,033437302;-0,000831135;-0,000831135;0;1,092106418;FALSE;FALSE;78;78
15.08.19 14:28;9,82176181;58,0875;9,82176181;58,0875;5,028;8,703681619;8,703681619;107,4713184;107,4713184;0,51111322;-0,51111322;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,992;111,0330006;9,057265044;9,057265044;9,057265044;9,057265044;0,000214601;0,000214601;0;1,092106418;FALSE;FALSE;78;78
15.08.19 14:32;9,79607668;57,93875;9,79607668;57,93875;5,0265;8,698770568;8,698770568;107,1787294;107,1787294;0,509765628;-0,509765628;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,992;111,0330006;9,036735213;9,036735213;9,036735213;9,036735213;-0,000184898;-0,000184898;0;1,092106418;FALSE;FALSE;78;78
15.08.19 14:36;9,78104032;57,79;9,78104032;57,79;5,025;8,640272392;8,640272392;106,9397276;106,9397276;0,845300691;-0,845300691;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,992;111,0330006;8,963046723;8,963046723;8,963046723;8,963046723;-0,000663663;-0,000663663;0;1,092106418;FALSE;FALSE;78;78
15.08.19 14:40;9,785359433;57,89833333;9,785359433;57,89833333;5,024333333;8,733425754;8,733425754;107,0632409;107,0632409;0,210903693;-0,210903693;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,992;111,0330006;9,049819042;9,049819042;9,049819042;9,049819042;0,0007815;0,0007815;0;1,092106418;FALSE;FALSE;78;78
15.08.19 14:44;9,79569587;57,985;9,79569587;57,985;5,024;8,771423949;8,771423949;107,1985761;107,1985761;-0,077146416;0,077146416;FALSE;TRUE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,992;111,0330006;9,084886217;9,084886217;9,084886217;9,084886217;0,000315827;0,000315827;0;1,092106418;FALSE;FALSE;78;78
15.08.19 14:48;9,794193093;58,01;9,794193093;58,01;5,024;8,803973899;8,803973899;107,2160261;107,2160261;-0,337629411;0,337629411;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,992;111,0330006;9,117388078;9,117388078;9,117388078;9,117388078;0,000292723;0,000292723;0;1,092106418;FALSE;FALSE;78;78
15.08.19 14:52;9,784550305;58,0675;9,784550305;58,0675;5,025;8,900134717;8,900134717;107,2348653;107,2348653;-1,040221196;1,040221196;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,992;111,0330006;9,223024877;9,223024877;9,223024877;9,223024877;0,0009514;0,0009514;0;1,092106418;FALSE;FALSE;78;78
15.08.19 14:56;9,781633047;58,041;9,781633047;58,041;5,027666667;8,862209586;8,862209586;107,2197904;107,2197904;-0,769107651;0,769107651;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,992;111,0330006;9,211087831;9,211087831;9,211087831;9,211087831;-0,000107509;-0,000107509;0;1,092106418;FALSE;FALSE;78;78
16.08.19 13:36;9,34723566;56,09;9,34723566;56,09;5,029;9,082751866;9,082751866;103,0972481;103,0972481;-2,24494679;2,24494679;FALSE;FALSE;0;TRUE;FALSE;-1;-1;TRUE;FALSE;0,0063;5,029;103,0972481;9,082751866;9,082751866;9,428599585;9,428599585;-0,001244805;-0,001244805;-6,11E-05;1,092045311;FALSE;FALSE;78;78
16.08.19 13:40;9,325226867;55,91833333;9,325226867;55,91833333;5,032;8,99379174;8,99379174;102,8428749;102,8428749;-1,603590597;1,603590597;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,021767421;9,021767421;9,021767421;9,021767421;-0,000591523;-0,000591523;0,000591523;1,092636834;FALSE;FALSE;78;78
16.08.19 13:44;9,32892306;55,995;9,32892306;55,995;5,0355;9,019207931;9,019207931;102,9707921;102,9707921;-1,721982455;1,721982455;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,079845931;9,079845931;9,079845931;9,079845931;0,000563337;0,000563337;-0,000563337;1,092073497;FALSE;FALSE;78;78
16.08.19 13:48;9,34906278;56,04125;9,34906278;56,04125;5,039;8,931322652;8,931322652;103,1511773;103,1511773;-1,121769137;1,121769137;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,024813279;9,024813279;9,024813279;9,024813279;-0,000533794;-0,000533794;0,000533794;1,092607291;FALSE;FALSE;78;78
16.08.19 13:52;9,3577556;56,13666667;9,3577556;56,13666667;5,042;8,954862931;8,954862931;103,3184704;103,3184704;-1,25849684;1,25849684;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,076513754;9,076513754;9,076513754;9,076513754;0,000501473;0,000501473;-0,000501473;1,092105818;FALSE;FALSE;78;78
16.08.19 13:56;9,36948785;56,21875;9,36948785;56,21875;5,0445;8,954368541;8,954368541;103,4831315;103,4831315;-1,238541304;1,238541304;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,099595602;9,099595602;9,099595602;9,099595602;0,000223884;0,000223884;-0,000223884;1,091881934;FALSE;FALSE;78;78
16.08.19 14:00;9,37265625;56,27875;9,37265625;56,27875;5,04825;8,963238086;8,963238086;103,5942619;103,5942619;-1,282221698;1,282221698;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,143661719;9,143661719;9,143661719;9,143661719;0,000427423;0,000427423;-0,000427423;1,091454511;FALSE;FALSE;78;78
16.08.19 14:04;9,38766269;56,3225;9,38766269;56,3225;5,05125;8,903068837;8,903068837;103,7419312;103,7419312;-0,888915771;0,888915771;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,111944332;9,111944332;9,111944332;9,111944332;-0,000307645;-0,000307645;0,000307645;1,091762156;FALSE;FALSE;78;78
16.08.19 14:08;9,39457581;56,36875;9,39457581;56,36875;5,0535;8,893261144;8,893261144;103,8442389;103,8442389;-0,792561164;0,792561164;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,123428252;9,123428252;9,123428252;9,123428252;0,000111389;0,000111389;-0,000111389;1,091650767;FALSE;FALSE;78;78
16.08.19 14:12;9,426336125;56,5375;9,426336125;56,5375;5,0555;8,88265772;8,88265772;104,1923423;104,1923423;-0,690979229;0,690979229;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,132455627;9,132455627;9,132455627;9,132455627;8,76E-05;8,76E-05;-8,76E-05;1,091563205;FALSE;FALSE;78;78
16.08.19 14:16;9,44220394;56,6475;9,44220394;56,6475;5,0575;8,893553573;8,893553573;104,4014464;104,4014464;-0,731863363;0,731863363;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,162656386;9,162656386;9,162656386;9,162656386;0,000292935;0,000292935;-0,000292935;1,091270271;FALSE;FALSE;78;78
16.08.19 14:20;9,412189993;56,44406667;9,412189993;56,44406667;5,058666667;8,830934887;8,830934887;104,0571984;104,0571984;-0,281657815;0,281657815;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,11016319;9,11016319;9,11016319;9,11016319;-0,000509162;-0,000509162;0,000509162;1,091779433;FALSE;FALSE;78;78
16.08.19 14:24;9,436296227;56,58333333;9,436296227;56,58333333;5,059;8,845110723;8,845110723;104,3215559;104,3215559;-0,356049517;0,356049517;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,128199609;9,128199609;9,128199609;9,128199609;0,000174946;0,000174946;-0,000174946;1,091604487;FALSE;FALSE;78;78
16.08.19 14:28;9,43609726;56,58;9,43609726;56,58;5,059;8,842783962;8,842783962;104,317216;104,317216;-0,318210715;0,318210715;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,125866879;9,125866879;9,125866879;9,125866879;-2,26E-05;-2,26E-05;2,26E-05;1,091627113;FALSE;FALSE;78;78
16.08.19 14:32;9,418888385;56,51;9,418888385;56,51;5,05925;8,857488938;8,857488938;104,1625111;104,1625111;-0,394033797;0,394033797;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,142410312;9,142410312;9,142410312;9,142410312;0,000160464;0,000160464;-0,000160464;1,091466649;FALSE;FALSE;78;78
16.08.19 14:36;9,44109408;56,63666667;9,44109408;56,63666667;5,06;8,864730622;8,864730622;104,4086027;104,4086027;-0,415601061;0,415601061;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,157404538;9,157404538;9,157404538;9,157404538;0,000145438;0,000145438;-0,000145438;1,091321211;FALSE;FALSE;78;78
16.08.19 14:40;9,453505555;56,6875;9,453505555;56,6875;5,06;8,852761892;8,852761892;104,5222381;104,5222381;-0,294196333;0,294196333;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,145820564;9,145820564;9,145820564;9,145820564;-0,00011236;-0,00011236;0,00011236;1,091433571;FALSE;FALSE;78;78
16.08.19 14:44;9,452889335;56,74125;9,452889335;56,74125;5,06125;8,897813853;8,897813853;104,5846861;104,5846861;-0,608962233;0,608962233;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,202669534;9,202669534;9,202669534;9,202669534;0,000551411;0,000551411;-0,000551411;1,09088216;FALSE;FALSE;78;78
16.08.19 14:48;9,458702695;56,81625;9,458702695;56,81625;5,063;8,926838255;8,926838255;104,7056617;104,7056617;-0,820217011;0,820217011;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,248434147;9,248434147;9,248434147;9,248434147;0,000443898;0,000443898;-0,000443898;1,090438262;FALSE;FALSE;78;78
16.08.19 14:52;9,461769965;56,82875;9,461769965;56,82875;5,06525;8,902519685;8,902519685;104,7549803;104,7549803;-0,587633217;0,587633217;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,245508846;9,245508846;9,245508846;9,245508846;-2,84E-05;-2,84E-05;2,84E-05;1,090466637;FALSE;FALSE;78;78
16.08.19 14:56;9,459498193;56,83666667;9,459498193;56,83666667;5,067333333;8,902236155;8,902236155;104,7710972;104,7710972;-0,55669865;0,55669865;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,264850252;9,264850252;9,264850252;9,264850252;0,000187604;0,000187604;-0,000187604;1,090279033;FALSE;FALSE;78;78
19.08.19 13:36;9,7692992;58,5;9,7692992;58,5;5,068;8,989191654;8,989191654;108,0108083;108,0108083;-1,284583905;1,284583905;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,370194323;9,370194323;9,370194323;9,370194323;0,001021793;0,001021793;-0,001021793;1,08925724;FALSE;FALSE;78;78
19.08.19 13:40;9,76690248;58,485;9,76690248;58,485;5,069;8,976571329;8,976571329;107,9934287;107,9934287;-1,12444084;1,12444084;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,367247428;9,367247428;9,367247428;9,367247428;-2,86E-05;-2,86E-05;2,86E-05;1,089285823;FALSE;FALSE;78;78
19.08.19 13:44;9,81320018;58,6275;9,81320018;58,6275;5,0705;8,869668487;8,869668487;108,3853315;108,3853315;-0,148185157;0,148185157;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;5,029;103,0972481;9,276916295;9,276916295;9,276916295;9,276916295;-0,000876174;-0,000876174;0,000876174;1,090161997;FALSE;FALSE;78;78
19.08.19 13:48;9,84499036;58,78333333;9,84499036;58,78333333;5,071666667;8,852823891;8,852823891;108,7138428;108,7138428;0,036138321;-0,036138321;FALSE;FALSE;0;FALSE;TRUE;0;0;TRUE;FALSE;0,0063;5,029;103,0972481;9,272876813;9,272876813;9,272876813;9,272876813;-3,92E-05;-3,92E-05;-2,19E-05;1,090140071;FALSE;FALSE;78;78
19.08.19 13:52;9,83268973;58,83;9,83268973;58,83;5,073;8,948765;8,948765;108,711235;108,711235;-0,81853493;0,81853493;FALSE;TRUE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,381403348;9,381403348;9,381403348;9,381403348;0,001052662;0,001052662;0;1,090140071;FALSE;FALSE;78;78
19.08.19 13:56;9,833265713;58,90333333;9,833265713;58,90333333;5,075666667;8,992954328;8,992954328;108,8137123;108,8137123;-1,185316326;1,185316326;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,451840061;9,451840061;9,451840061;9,451840061;0,000683207;0,000683207;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:00;9,81577404;58,805;9,81577404;58,805;5,0785;8,955591538;8,955591538;108,6544085;108,6544085;-0,801195617;0,801195617;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,441472353;9,441472353;9,441472353;9,441472353;-0,000100562;-0,000100562;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:04;9,818797467;58,86;9,818797467;58,86;5,082;8,960871274;8,960871274;108,7591287;108,7591287;-0,821438136;0,821438136;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,48126754;9,48126754;9,48126754;9,48126754;0,000385997;0,000385997;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:08;9,80680768;58,83333333;9,80680768;58,83333333;5,085333333;8,962447345;8,962447345;108,7042193;108,7042193;-0,878101689;0,878101689;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,514897511;9,514897511;9,514897511;9,514897511;0,000326197;0,000326197;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:12;9,817381335;58,895;9,817381335;58,895;5,0895;8,929437696;8,929437696;108,8605623;108,8605623;-0,579230082;0,579230082;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,523389266;9,523389266;9,523389266;9,523389266;8,24E-05;8,24E-05;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:16;9,81187686;58,92625;9,81187686;58,92625;5,0935;8,949455214;8,949455214;108,9030448;108,9030448;-0,816033034;0,816033034;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,582321271;9,582321271;9,582321271;9,582321271;0,000571616;0,000571616;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:20;9,8170576;58,93666667;9,8170576;58,93666667;5,097;8,899124079;8,899124079;108,9742093;108,9742093;-0,288949305;0,288949305;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,566683996;9,566683996;9,566683996;9,566683996;-0,000151675;-0,000151675;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:24;9,81253042;58,96;9,81253042;58,96;5,1;8,916094858;8,916094858;109,0039051;109,0039051;-0,438100576;0,438100576;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,612784518;9,612784518;9,612784518;9,612784518;0,000447156;0,000447156;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:28;9,818072625;58,945;9,818072625;58,945;5,1025;8,848284431;8,848284431;109,0417156;109,0417156;0,287616693;-0,287616693;FALSE;FALSE;0;FALSE;TRUE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,569912769;9,569912769;9,569912769;9,569912769;-0,000415838;-0,000415838;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:32;9,807155475;58,8875;9,807155475;58,8875;5,1045;8,826874878;8,826874878;108,9481251;108,9481251;0,511454898;-0,511454898;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,567315116;9,567315116;9,567315116;9,567315116;-2,52E-05;-2,52E-05;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:36;9,79278696;58,81;9,79278696;58,81;5,105;8,817822569;8,817822569;108,8021774;108,8021774;0,609571775;-0,609571775;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,562074378;9,562074378;9,562074378;9,562074378;-5,08E-05;-5,08E-05;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:40;9,80248522;58,83;9,80248522;58,83;5,105;8,788312952;8,788312952;108,871687;108,871687;0,928973222;-0,928973222;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,533301829;9,533301829;9,533301829;9,533301829;-0,000279082;-0,000279082;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:44;9,80098798;58,84333333;9,80098798;58,84333333;5,105;8,809289695;8,809289695;108,877377;108,877377;0,714338761;-0,714338761;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,554164782;9,554164782;9,554164782;9,554164782;0,000202362;0,000202362;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:48;9,8035921;58,875;9,8035921;58,875;5,105;8,827662329;8,827662329;108,9223377;108,9223377;0,534182634;-0,534182634;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,572735329;9,572735329;9,572735329;9,572735329;0,000180127;0,000180127;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:52;9,83240579;59,04;9,83240579;59,04;5,106;8,835736036;8,835736036;109,244264;109,244264;0,472584473;-0,472584473;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,592831282;9,592831282;9,592831282;9,592831282;0,000194922;0,000194922;0;1,090140071;FALSE;FALSE;78;78
19.08.19 14:56;9,831675085;59,01;9,831675085;59,01;5,107;8,799635341;8,799635341;109,2203647;109,2203647;0,945160196;-0,945160196;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,029;103,0972481;9,566505998;9,566505998;9,566505998;9,566505998;-0,000255344;-0,000255344;0;1,090140071;FALSE;FALSE;78;78
20.08.19 13:36;9,5345226;57,08;9,5345226;57,08;5,106;8,396727604;8,396727604;105,7632724;105,7632724;4,446435181;-4,446435181;TRUE;FALSE;1;FALSE;FALSE;0;1;TRUE;FALSE;0,0063;5,106;105,7632724;8,396727604;8,396727604;9,130885845;9,130885845;-0,011060346;-0,011060346;-5,96E-05;1,090080504;TRUE;FALSE;79;78
20.08.19 13:40;9,528756093;57,05;9,528756093;57,05;5,103666667;8,418405152;8,418405152;105,6815948;105,6815948;3,663142485;-3,663142485;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,396171387;8,396171387;8,396171387;8,396171387;-5,26E-06;-5,26E-06;-5,26E-06;1,090075245;FALSE;FALSE;79;78
20.08.19 13:44;9,496192393;56,7301;9,496192393;56,7301;5,098;8,318511179;8,318511179;105,1416888;105,1416888;3,827110861;-3,827110861;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,24254164;8,24254164;8,24254164;8,24254164;-0,001452581;-0,001452581;-0,001452581;1,088622664;FALSE;FALSE;79;78
20.08.19 13:48;9,494578575;56,7725;9,494578575;56,7725;5,091;8,435600475;8,435600475;105,1093995;105,1093995;2,744123462;-2,744123462;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,293181796;8,293181796;8,293181796;8,293181796;0,000478807;0,000478807;0,000478807;1,089101471;FALSE;FALSE;79;78
20.08.19 13:52;9,47126004;56,69666667;9,47126004;56,69666667;5,084333333;8,541623537;8,541623537;104,8517098;104,8517098;1,948733317;-1,948733317;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,336412902;8,336412902;8,336412902;8,336412902;0,000408753;0,000408753;0,000408753;1,089510224;FALSE;FALSE;79;78
20.08.19 13:56;9,471235285;56,69;9,471235285;56,69;5,0795;8,58086037;8,58086037;104,7991396;104,7991396;1,629488365;-1,629488365;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,329872635;8,329872635;8,329872635;8,329872635;-6,18E-05;-6,18E-05;-6,18E-05;1,089448385;FALSE;FALSE;79;78
20.08.19 14:00;9,51137438;56,735;9,51137438;56,735;5,07425;8,471908552;8,471908552;104,9980914;104,9980914;2,13477294;-2,13477294;TRUE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,169922416;8,169922416;8,169922416;8,169922416;-0,001512342;-0,001512342;-0,001512342;1,087936044;FALSE;FALSE;79;78
20.08.19 14:04;9,55438653;56,97625;9,55438653;56,97625;5,06825;8,552230469;8,552230469;105,4002695;105,4002695;1,589160553;-1,589160553;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,191552378;8,191552378;8,191552378;8,191552378;0,000204513;0,000204513;0,000204513;1,088140557;FALSE;FALSE;79;78
20.08.19 14:08;9,563608455;57,02375;9,563608455;57,02375;5,063;8,603200392;8,603200392;105,4442996;105,4442996;1,252477606;-1,252477606;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,191965229;8,191965229;8,191965229;8,191965229;3,90E-06;3,90E-06;3,90E-06;1,08814446;FALSE;FALSE;79;78
20.08.19 14:12;9,571929455;57,015;9,571929455;57,015;5,0595;8,585822922;8,585822922;105,4441771;105,4441771;1,294480524;-1,294480524;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,140728203;8,140728203;8,140728203;8,140728203;-0,00048445;-0,00048445;-0,00048445;1,08766001;FALSE;FALSE;79;78
20.08.19 14:16;9,5710574;57,0525;9,5710574;57,0525;5,05575;8,66362655;8,66362655;105,4413735;105,4413735;0,82168631;-0,82168631;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,182680916;8,182680916;8,182680916;8,182680916;0,000396666;0,000396666;0,000396666;1,088056676;FALSE;FALSE;79;78
20.08.19 14:20;9,545710553;56,92666667;9,545710553;56,92666667;5,053666667;8,685827434;8,685827434;105,1675059;105,1675059;0,668187159;-0,668187159;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,186268581;8,186268581;8,186268581;8,186268581;3,39E-05;3,39E-05;3,39E-05;1,088090598;FALSE;FALSE;79;78
20.08.19 14:24;9,542379635;56,97;9,542379635;56,97;5,053;8,752355704;8,752355704;105,1876443;105,1876443;0,269576353;-0,269576353;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,246609584;8,246609584;8,246609584;8,246609584;0,000570529;0,000570529;0,000570529;1,088661127;FALSE;FALSE;79;78
20.08.19 14:28;9,54460754;56,96833333;9,54460754;56,96833333;5,053;8,739431434;8,739431434;105,1972352;105,1972352;0,321148506;-0,321148506;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,233567234;8,233567234;8,233567234;8,233567234;-0,000123316;-0,000123316;-0,000123316;1,08853781;FALSE;FALSE;79;78
20.08.19 14:32;9,54704101;56,94875;9,54704101;56,94875;5,0535;8,702778256;8,702778256;105,1947217;105,1947217;0,505716115;-0,505716115;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,201558603;8,201558603;8,201558603;8,201558603;-0,000302644;-0,000302644;-0,000302644;1,088235166;FALSE;FALSE;79;78
20.08.19 14:36;9,52874715;56,855;9,52874715;56,855;5,053;8,706240651;8,706240651;105,0037593;105,0037593;0,463869422;-0,463869422;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,201217052;8,201217052;8,201217052;8,201217052;-3,23E-06;-3,23E-06;-3,23E-06;1,088231937;FALSE;FALSE;79;78
20.08.19 14:40;9,540874313;56,945;9,540874313;56,945;5,053;8,734962095;8,734962095;105,1550379;105,1550379;0,279527303;-0,279527303;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,229295756;8,229295756;8,229295756;8,229295756;0,000265486;0,000265486;0,000265486;1,088497423;FALSE;FALSE;79;78
20.08.19 14:44;9,54089008;56,96333333;9,54089008;56,96333333;5,054;8,743674869;8,743674869;105,1829918;105,1829918;0,213197726;-0,213197726;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;5,106;105,7632724;8,247548585;8,247548585;8,247548585;8,247548585;0,000172582;0,000172582;0,000172582;1,088670005;FALSE;FALSE;79;78
20.08.19 14:48;9,552518525;57,07;9,552518525;57,07;5,05425;8,789183245;8,789183245;105,3508168;105,3508168;-0,06534684;0,06534684;FALSE;TRUE;0;FALSE;FALSE;0;0;TRUE;FALSE;0,0063;5,106;105,7632724;8,294840411;8,294840411;8,294840411;8,294840411;0,000447148;0,000447148;0,000387581;1,089057586;FALSE;TRUE;79;79
20.08.19 14:52;9,57556713;57,21;9,57556713;57,21;5,0555;8,800720374;8,800720374;105,6192796;105,6192796;-0,136761004;0,136761004;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;5,106;105,7632724;8,317154234;8,317154234;8,317154234;8,317154234;0,000210979;0,000210979;0;1,089057586;FALSE;FALSE;79;79
